Id,SalePrice
1668,312160.19247249025
1669,284810.9688661038
1670,313325.32190703857
1671,239400.9983912939
1672,360633.7464518094
1673,280606.6367981386
1674,273545.1087180724
1675,178586.60689953345
1676,183832.87543367842
1677,205478.83310916592
1678,395941.45694103546
1679,304952.788362546
1680,308012.35202773276
1681,269772.8752982123
1682,269672.0199184322
1683,208614.46430228508
1684,182941.17126788586
1685,159034.05474096633
1686,190987.93000879165
1687,182217.76184725223
1688,198379.85410648157
1689,196023.57761581722
1690,187372.25323013685
1691,178127.08920069915
1692,253127.45913479346
1693,181347.58644108524
1694,162481.30889840602
1695,184699.15130635686
1696,251065.9037517792
1697,185287.42380006638
1698,308906.83259325067
1699,303301.62379459175
1700,236435.98190052217
1701,272190.53575022216
1702,285296.77320137294
1703,268004.70393707266
1704,278212.23779542383
1705,237464.18290784428
1706,358971.2080842641
1707,213915.6420067931
1708,216169.2182968822
1709,300573.50686236646
1710,251287.41489095843
1711,253163.8170951473
1712,268051.7579805328
1713,239656.79525639777
1714,226070.82373358068
1715,209805.90645187223
1716,200499.38140218155
1717,189371.91720304164
1718,136139.30982571072
1719,207946.93063340106
1720,265038.41085573775
1721,192779.93783426945
1722,105110.98977733302
1723,138995.48541500446
1724,230191.05545878233
1725,227423.52141787633
1726,181012.34020504387
1727,180938.90187723792
1728,195297.41851234334
1729,158849.77470813753
1730,194845.50238213266
1731,119565.85879630389
1732,130486.3569924829
1733,113308.80017616335
1734,115946.22362364596
1735,107765.62996632943
1736,104941.92199652348
1737,303417.2888927462
1738,212277.48115876163
1739,287619.5494004894
1740,210431.25926447843
1741,181121.6677268731
1742,165760.64643255816
1743,190867.97961855782
1744,267475.6808834465
1745,236257.0936960651
1746,289126.65184180345
1747,250668.96911476433
1748,231437.45650303227
1749,151120.3119622891
1750,160210.33991184182
1751,244789.09695913378
1752,105778.91225668081
1753,163823.14428508052
1754,228998.9755765637
1755,177283.31612973617
1756,86054.93756187567
1757,105543.60325919697
1758,141805.99497730928
1759,183699.7172270878
1760,155766.47025914115
1761,148913.2840183881
1762,171974.8674899928
1763,187073.61189138194
1764,113963.44296189226
1765,208056.4452652868
1766,188344.07516820953
1767,198381.8753239624
1768,124162.34566509377
1769,201666.8996436371
1770,140122.5062659387
1771,129526.31045126045
1772,145592.93932832623
1773,101897.36091007394
1774,188307.6424331412
1775,145615.1872661838
1776,134069.79404371508
1777,97143.52096466039
1778,113350.72276827498
1779,147604.04020021
1780,191189.99939530002
1781,125965.87914990046
1782,50697.07654721377
1783,143330.56016803847
1784,79211.97316837867
1785,117969.26853006543
1786,168340.42973688446
1787,215695.1805200719
1788,-12051.42878417985
1789,120843.42395618034
1790,43017.92000836023
1791,246151.75323790914
1792,173160.2961913077
1793,154747.61468477992
1794,148141.55240070127
1795,150324.1554290873
1796,157541.36688140265
1797,175833.523296924
1798,116987.74551107158
1799,92615.77041040425
1800,127174.79150180271
1801,107088.42246674487
1802,180822.20184266378
1803,184866.85354477438
1804,127188.91176134086
1805,142412.0559152643
1806,145120.46046933593
1807,177352.48413887803
1808,131770.6910362165
1809,108545.05653004828
1810,139362.78357803385
1811,101470.4584079461
1812,109825.44458746666
1813,121774.29866182638
1814,77252.15580537863
1815,7032.29446806405
1816,98964.00086000614
1817,128134.98635602728
1818,189153.69494990873
1819,142938.8378445076
1820,56969.76413504247
1821,157846.74658049064
1822,175177.88033375106
1823,28667.25496588755
1824,168313.58506836204
1825,143869.14014220433
1826,116105.60783665098
1827,112678.73416568717
1828,136348.58842600178
1829,172515.16084397983
1830,190396.854481718
1831,210661.20666850024
1832,143822.34375870563
1833,185144.60481682842
1834,155419.962840429
1835,184520.06037689318
1836,183000.3898566458
1837,62610.89597313205
1838,150607.47838833497
1839,62468.68748353011
1840,112364.55121081194
1841,122756.02253785913
1842,105097.88565852918
1843,139805.6163839542
1844,156584.2915623165
1845,148010.58009270244
1846,162021.70573915864
1847,193300.14525604955
1848,-8393.853636090687
1849,127481.37144451763
1850,122939.18779381402
1851,161960.14807797773
1852,118949.99655192546
1853,116804.56128622961
1854,183880.03501543598
1855,183384.3808693839
1856,216991.79213920687
1857,182534.99723423566
1858,193919.710801764
1859,158150.44007964156
1860,153178.82453067304
1861,156517.48086335245
1862,279442.1823295539
1863,279442.1823295539
1864,279442.1823295539
1865,319896.5406976617
1866,305688.0006382314
1867,265243.300136046
1868,269482.17497014103
1869,210902.75501048457
1870,244699.4744519854
1871,263070.25233528856
1872,157646.45661052517
1873,211549.4773606266
1874,122661.20296036452
1875,217378.17621756988
1876,182782.93239709424
1877,217333.15332797696
1878,222719.6181667437
1879,110794.25000083641
1880,117255.38011975872
1881,268201.8193765958
1882,262444.4560082572
1883,209199.2043113217
1884,222104.3550428182
1885,246922.78288463675
1886,268681.0935315477
1887,210576.29315242646
1888,268789.5694245881
1889,154419.30567832425
1890,111948.50148161247
1891,160640.22971815141
1892,80248.00906908273
1893,135435.55981091657
1894,143493.42442480382
1895,155758.28026359106
1896,120080.31900945859
1897,116878.1278761292
1898,133669.51820146947
1899,166645.80514301013
1900,161426.72331371778
1901,142108.41742196173
1902,135842.9723490188
1903,239331.9341563883
1904,127905.16619416195
1905,192418.99470395638
1906,135325.49292177169
1907,224674.2434110445
1908,137399.50703807967
1909,147903.6906615937
1910,147903.6906615937
1911,201132.29787328505
1912,283295.0802655405
1913,174483.09773500953
1914,51494.38719837638
1915,254648.9517136707
1916,20081.764432279117
1917,260972.672448892
1918,139567.37716495898
1919,177539.9307763666
1920,181215.50326237685
1921,324390.45915300655
1922,302988.63067500945
1923,213681.3869709991
1924,219119.694833459
1925,222509.94405240126
1926,330061.550579785
1927,119832.75913002409
1928,155415.11954157575
1929,103013.61316103899
1930,156403.0967380619
1931,129896.51347339273
1932,123306.982817579
1933,169259.15561459286
1934,174158.85201915147
1935,157803.3387008007
1936,174276.50651789337
1937,170292.0972096685
1938,148047.8862260354
1939,259008.4940219236
1940,228745.85153519243
1941,175010.94945608705
1942,173202.36696352295
1943,230388.30144143748
1944,284988.8130687162
1945,308377.54885835596
1946,186973.67983142586
1947,289685.0221931364
1948,203178.03269964675
1949,232561.6203258245
1950,204911.04848307636
1951,260894.40192057777
1952,240891.83644004635
1953,166322.44358243336
1954,232072.2027964898
1955,128906.22458794733
1956,318598.5853478506
1957,185193.06858993185
1958,286290.5245725515
1959,154188.99497854116
1960,83689.23763071297
1961,121309.30609061354
1962,123371.40580993463
1963,128548.20375457889
1964,113788.09408330242
1965,164969.42951598045
1966,182140.48301574154
1967,272893.6497363844
1968,321619.1698238647
1969,315394.20748457767
1970,353551.37958362943
1971,392288.48684938194
1972,331011.6369970809
1973,257894.4774151004
1974,282077.1765493795
1975,385766.31323156017
1976,262196.9576627532
1977,305015.1726264063
1978,319490.1458662002
1979,318806.9411919472
1980,206146.861879466
1981,319131.4554026978
1982,235066.0510745259
1983,235066.0510745259
1984,198092.18410392755
1985,222091.05864397562
1986,231614.01291230167
1987,194741.43563126933
1988,161409.7851171513
1989,199288.6333653564
1990,211272.74831330605
1991,205478.83310916592
1992,212885.01957594787
1993,182979.0483612255
1994,230561.82435340286
1995,200266.74872158127
1996,262576.4058369291
1997,310098.49419476744
1998,308046.87740098627
1999,229748.20051879142
2000,291602.3223963488
2001,249013.21134092528
2002,230232.9552665012
2003,274324.69826218765
2004,263770.89048934507
2005,239706.74305138222
2006,239528.24911828918
2007,264270.55631643394
2008,193793.07497389245
2009,179556.7785620007
2010,200386.25172030364
2011,136530.96654122166
2012,190871.82375103756
2013,173155.06203517495
2014,176443.49297213592
2015,202068.27764223292
2016,183487.41351201377
2017,206383.62462316916
2018,118921.52448205752
2019,112132.2551887442
2020,107473.46415117497
2021,103661.13127932634
2022,183930.8370619341
2023,154106.4862088634
2024,232836.4192415053
2025,341023.94741355395
2026,198608.63592020122
2027,148915.5818637335
2028,190832.94597256763
2029,165651.9396050606
2030,281563.6779759034
2031,260159.10303795917
2032,270779.2454234336
2033,274904.319300122
2034,186175.2479938699
2035,211853.30537177264
2036,228867.56416445514
2037,229776.05832790505
2038,354793.5652963463
2039,224866.79453379012
2040,355082.3281187762
2041,259486.21389994016
2042,210795.7279546235
2043,184720.45737887107
2044,206847.5290978788
2045,228715.3034953267
2046,169772.21672980287
2047,135203.02238747713
2048,125837.05664486968
2049,181089.19100858681
2050,201045.3149440067
2051,113395.32346715545
2052,132512.2546498018
2053,120938.28528695472
2054,63212.54862538274
2055,159937.3620225564
2056,136323.47662475647
2057,118545.68431130465
2058,195130.7933958595
2059,126890.52256683094
2060,156675.38063787317
2061,192662.9993942624
2062,127828.57475272531
2063,103749.58324873901
2064,145345.68629630675
2065,117339.09622863695
2066,213946.31383871115
2067,170194.33873127485
2068,183672.89968915997
2069,85586.6894049281
2070,113506.47451222711
2071,65270.272022662946
2072,210040.93616749553
2073,122669.12262493992
2074,202711.5635818238
2075,154013.67956645277
2076,122200.01111768032
2077,133946.27381865768
2078,116242.7258930151
2079,166535.46349105032
2080,140565.89216327743
2081,145166.07669253682
2082,152548.92553331607
2083,151067.33930504616
2084,105989.73180097711
2085,120864.05986803246
2086,150662.1163465758
2087,132543.5800462309
2088,121728.05650254476
2089,89103.48126500566
2090,152095.28601600183
2091,87518.1736899472
2092,125221.89217122702
2093,140660.4752999139
2094,153308.00615653084
2095,185780.39931235407
2096,101788.14998941167
2097,91195.83927199562
2098,167255.37487760713
2099,-7960.840747907016
2100,86509.3859272059
2101,139737.23049881862
2102,177613.32506141203
2103,107363.2443901829
2104,186364.24523851034
2105,115548.59522015438
2106,35517.21804402684
2107,241439.7611365017
2108,114450.65352986477
2109,95648.99798275554
2110,125075.95015108047
2111,198454.5666494843
2112,147153.69853161264
2113,114650.85643239162
2114,139678.3987728984
2115,167165.36439853566
2116,115500.05332858604
2117,180025.97013228768
2118,147683.92124537617
2119,133918.80857517332
2120,113408.22738266457
2121,80249.60287885604
2122,83764.21702189386
2123,92045.68048396712
2124,224331.57931647034
2125,175683.41666584808
2126,197572.2484612573
2127,193041.65567878497
2128,157011.6228043148
2129,133945.56157542852
2130,156794.767846129
2131,194804.55960773063
2132,129789.11778155935
2133,146205.43019159374
2134,149776.60199703014
2135,113515.63710377918
2136,50061.44033691907
2137,114776.0044910289
2138,128100.18816258723
2139,159139.54714190876
2140,113350.69998388222
2141,155714.1161561495
2142,117951.10493168002
2143,136638.45839227122
2144,130571.75041769404
2145,111328.45007459656
2146,175767.96965890916
2147,186121.50176318004
2148,144464.47104220593
2149,144044.27863614445
2150,216577.11374786365
2151,157510.44108768206
2152,135968.23442808166
2153,153372.40454906286
2154,88294.98585910906
2155,139045.07306246043
2156,238407.14686092644
2157,227442.43244270494
2158,229513.25738436318
2159,230673.227565482
2160,182788.7416288666
2161,272931.1713366088
2162,377358.7881493799
2163,310749.5328910409
2164,262964.05895820295
2165,197034.7978213055
2166,127838.00090500875
2167,215155.7501041177
2168,188229.21675138178
2169,203186.31512269084
2170,220634.5283969804
2171,141495.4779866994
2172,137045.09490212667
2173,164821.24090819215
2174,241431.17422577794
2175,298299.28576082306
2176,277728.63322220475
2177,244286.7668304964
2178,238921.06549110284
2179,139577.22550795492
2180,226416.5152707876
2181,211112.86306420664
2182,240182.26169956164
2183,213113.74278667328
2184,119008.42439497667
2185,128747.66452759478
2186,161205.22613101403
2187,164110.2614027911
2188,156859.07713092372
2189,338322.29995753453
2190,81039.32948674535
2191,81039.32948674535
2192,55464.72613569803
2193,86962.35993052291
2194,98637.35484522331
2195,82256.0552122707
2196,103253.15307444008
2197,92869.89356959361
2198,199389.2484600616
2199,186860.04130404323
2200,148763.32352035266
2201,148461.2188240082
2202,202939.96706470722
2203,178391.1798074066
2204,158682.46733468058
2205,123959.73370123113
2206,151402.78054153055
2207,258194.67819403313
2208,235436.83723546422
2209,190905.9315017391
2210,137987.77953178925
2211,129870.748330634
2212,134992.46979790495
2213,97619.40772013864
2214,143949.66050636713
2215,112165.44033475386
2216,162712.0036194313
2217,-348.5784145770449
2218,90838.8906141906
2219,74031.28696075373
2220,59862.911924001615
2221,257178.52343662185
2222,227608.27466619373
2223,272402.41936661233
2224,229384.22182699238
2225,159123.78580615213
2226,146311.75117623736
2227,217740.23099743188
2228,261800.54230231498
2229,244595.2128249584
2230,130384.2587055706
2231,209772.1945544392
2232,184309.0850084812
2233,176545.37561033582
2234,236587.30502494817
2235,199233.529478704
2236,261082.06989121166
2237,300483.0055228545
2238,220347.50124320792
2239,104348.2059672109
2240,162370.75497188218
2241,134605.31156032623
2242,128973.10621319563
2243,134642.2361466941
2244,72902.9573066674
2245,73773.13271283437
2246,123643.96213609175
2247,113464.0262888353
2248,100262.55958477469
2249,100674.74592118544
2250,116882.65921537424
2251,153532.6532772322
2252,197125.96965076678
2253,154609.3419269655
2254,173754.9088950452
2255,178450.15286642444
2256,189497.05705657296
2257,205891.48721394132
2258,189021.34251372304
2259,170718.8477143322
2260,161279.4515499363
2261,219719.57574040207
2262,231365.0696310098
2263,288474.562665317
2264,367089.70336610347
2265,175959.65671621056
2266,282352.10388938675
2267,310640.89073753625
2268,349303.88731756574
2269,173728.79230797148
2270,191113.40956192775
2271,237851.71353060324
2272,218984.36044893358
2273,165798.90581769004
2274,178732.69171486355
2275,195404.03379890588
2276,209766.89645844375
2277,191050.2703769333
2278,160986.7390368849
2279,112784.50916756596
2280,80997.38792574665
2281,179486.38424134938
2282,180133.48398442994
2283,128344.1804888511
2284,137476.64750080227
2285,175022.3858418557
2286,117806.5721728435
2287,306859.8553339016
2288,278324.3614364974
2289,314916.67518363113
2290,364498.2953663205
2291,284027.5135142815
2292,359530.36080254905
2293,372502.69262743054
2294,347902.8494869
2295,395054.228833377
2296,287140.3538913651
2297,268111.1480885431
2298,312468.1786479085
2299,333712.5988449337
2300,291212.9812730433
2301,253254.72342801347
2302,246788.3011992475
2303,262562.61843736854
2304,273036.30275111506
2305,183947.7645035862
2306,183947.7645035862
2307,177471.6545903194
2308,255331.53808760273
2309,280224.83222207625
2310,233729.9935339257
2311,208614.46430228508
2312,170594.69660682385
2313,163077.05019442408
2314,184817.3342426689
2315,161857.32430028802
2316,167053.16391398534
2317,170563.97755441014
2318,163550.34743721152
2319,184399.61916776243
2320,196762.09173078169
2321,257235.7340918268
2322,193002.67862870867
2323,185844.25267248452
2324,180477.41103491824
2325,220815.8405377265
2326,182522.45689861706
2327,210498.98189989701
2328,213117.4900758743
2329,176665.6820335041
2330,176384.77732187472
2331,321220.40275880776
2332,359696.7986811801
2333,300472.51164985774
2334,247251.18595642518
2335,260380.80597576403
2336,307380.695916443
2337,214283.58529736332
2338,267676.9641690013
2339,244564.55764294424
2340,367051.53406032233
2341,217861.84532846152
2342,244861.45931863316
2343,226653.54258522924
2344,225039.67132841886
2345,272246.61793383583
2346,237592.8573686429
2347,209124.92816671173
2348,241336.67103824395
2349,144833.8218564658
2350,264030.46025033074
2351,255617.00142602806
2352,267748.8881030817
2353,232017.2722108028
2354,130964.06012205427
2355,161918.15475150975
2356,137510.97703655984
2357,218933.34577346317
2358,184611.7801482495
2359,141110.79487123596
2360,107770.36582686391
2361,140843.97725173165
2362,256155.55046216885
2363,125620.35240537082
2364,160378.46083577976
2365,237149.89366201664
2366,217876.57300806345
2367,248135.27844689976
2368,204844.7655131223
2369,250080.91413035602
2370,163575.3815171751
2371,168802.13496643267
2372,214643.65067663792
2373,255625.83943893618
2374,306324.1003955032
2375,242982.92820216317
2376,281908.092355752
2377,327338.4679442772
2378,158190.43324067778
2379,228853.26323019745
2380,157865.08227951362
2381,176498.80447975497
2382,224266.93259573405
2383,222290.10498236117
2384,225842.636503168
2385,158916.87088514204
2386,145696.51456815493
2387,123580.38005729925
2388,115821.65100341948
2389,125437.56377134289
2390,136413.4350818772
2391,140967.91585199584
2392,108005.67482434775
2393,191162.8179471312
2394,153413.1509539531
2395,198633.58441720766
2396,167256.2428206726
2397,201938.38854631447
2398,121680.45596961744
2399,19813.90049324218
2400,13051.057572118341
2401,101386.97979955198
2402,124725.35267736908
2403,183066.35730611268
2404,142845.7810466771
2405,173279.0805558306
2406,139062.02578299382
2407,115361.88817783134
2408,141291.69578777938
2409,127103.70813364163
2410,202613.53816855044
2411,109848.6775566864
2412,144522.21109606567
2413,133318.11370220932
2414,127845.96232286395
2415,164947.5644998578
2416,144671.14409413456
2417,143746.9190524109
2418,106777.02784867949
2419,114193.91235533924
2420,114895.1882618716
2421,134252.5416771181
2422,115715.60491791109
2423,92421.21540043465
2424,155786.66955530402
2425,264412.06658031873
2426,111233.99981106861
2427,112041.01651719489
2428,195917.11705598966
2429,103324.76035610543
2430,137791.1213465667
2431,135316.26974912154
2432,116442.90209718171
2433,129151.22352436162
2434,133671.8721955689
2435,145280.639483086
2436,107860.38500615148
2437,104720.02176800356
2438,108841.11302801149
2439,128434.94630714777
2440,166082.30726923098
2441,110846.81593307783
2442,105658.9334887043
2443,125159.22510035912
2444,128152.89725724401
2445,83281.0757253941
2446,128358.93946660307
2447,255039.10156281505
2448,168043.46158168613
2449,123032.97297998489
2450,178914.05424673358
2451,122211.2432897476
2452,255140.99780947957
2453,87723.84735300858
2454,120700.83959730627
2455,114762.82390064248
2456,130800.15120970015
2457,113258.13018214345
2458,134205.92226832532
2459,103027.85868041648
2460,167992.3441708657
2461,123053.64727624512
2462,129042.50549478049
2463,128097.84883843316
2464,203581.7606842939
2465,165143.1897111334
2466,142095.73464663117
2467,181984.84597652496
2468,115307.3438346993
2469,117654.08847131839
2470,231008.87188603458
2471,206724.67892191725
2472,220348.68533986885
2473,104887.20007543097
2474,102076.93889044545
2475,241784.53394276052
2476,117833.99960362451
2477,114693.85940753124
2478,163848.36801323495
2479,96882.35803456549
2480,130064.76347267572
2481,115148.70261102065
2482,120736.03236013543
2483,105404.64311130848
2484,124349.40621566388
2485,108648.03870689377
2486,143485.02566285475
2487,218941.40098217994
2488,170421.37359906486
2489,174795.57967683134
2490,127537.62230991147
2491,97539.32508952901
2492,193889.65315383757
2493,154657.04880759533
2494,181590.19078295593
2495,109225.92379072186
2496,260092.02435573915
2497,169782.3779120668
2498,110026.7075457871
2499,84515.18514442077
2500,115870.42717934315
2501,136223.98572439997
2502,133905.09495104142
2503,100585.73605179225
2504,191779.63167433094
2505,221260.9549440994
2506,275956.24991403485
2507,312794.15834574227
2508,275956.24991403485
2509,236917.1382641172
2510,253218.07078007024
2511,201300.0862188478
2512,214212.09365726795
2513,222072.9918444072
2514,264465.2472317177
2515,142226.20651659288
2516,155142.05983081425
2517,119366.8769955909
2518,118085.35200342679
2519,222079.27162608007
2520,209001.64776367266
2521,205028.39169728637
2522,214115.44513787053
2523,115535.56274383029
2524,120271.00976050866
2525,131201.81642817013
2526,144491.266712731
2527,108735.29627285292
2528,114422.18145999682
2529,121309.30609061354
2530,104175.3013935111
2531,233813.56235122672
2532,225520.31701929352
2533,208650.73325933653
2534,248869.63194043367
2535,288094.30950087076
2536,234810.39439049098
2537,231861.7481045456
2538,194516.2315296797
2539,199408.89957726802
2540,173743.41444927597
2541,191164.9029749188
2542,136184.82398479158
2543,116228.87977995738
2544,108619.42316095429
2545,141783.02785232855
2546,174288.59273181306
2547,156998.04892410783
2548,182797.35746683486
2549,134830.19201334182
2550,595118.580673482
2551,160640.22971815141
2552,118480.90782905859
2553,81039.32948674535
2554,109382.89789769982
2555,124097.64934038007
2556,75160.79295963218
2557,91593.37191117508
2558,169466.03195708545
2559,148679.61058395737
2560,141349.3981681498
2561,154842.92316366424
2562,150332.41995693423
2563,146998.62859070013
2564,191167.451177542
2565,136084.96103883896
2566,122260.1854474511
2567,136506.8225173093
2568,199227.55746143617
2569,191365.98891048165
2570,138952.70997777823
2571,156303.68787647798
2572,210493.899769692
2573,237991.4914600183
2574,346088.67302419967
2575,166528.52576001457
2576,120667.84705175593
2577,158485.71080250954
2578,89744.71528177071
2579,14920.222730941008
2580,137963.80692227042
2581,117531.14093897835
2582,110300.37870941462
2583,253706.52132028187
2584,175195.13708803066
2585,163983.36832883573
2586,216416.7872286618
2587,215680.0828659948
2588,167265.42067371923
2589,157402.34219584163
2590,218610.40640359887
2591,244725.0155852099
2592,226177.08164833885
2593,248720.38610545543
2594,199308.63264866467
2595,229062.1112127203
2596,286470.2634600963
2597,192706.38290529654
2598,242350.45064658407
2599,345358.81386167835
2600,178242.56314318694
2601,148462.15234794962
2602,75433.04336658953
2603,74070.03438852332
2604,60549.7492757373
2605,76504.16718966412
2606,138868.32125741953
2607,181026.5550340111
2608,186357.58678891064
2609,137781.86727322167
2610,82377.48196623032
2611,141005.41923598808
2612,139392.69577257647
2613,100262.55958477469
2614,106074.24290698912
2615,172749.65809588475
2616,144606.03274324132
2617,211587.41663928228
2618,186584.769575862
2619,241625.81331165324
2620,163994.5429433914
2621,169802.75044315375
2622,176760.31793147375
2623,255779.44722430696
2624,267404.4281677201
2625,317462.9806721511
2626,159734.16827481313
2627,220457.49347540966
2628,329884.9918742706
2629,391964.9468170417
2630,306458.39626858674
2631,369833.86721109133
2632,329293.9788960444
2633,286758.65848782007
2634,319176.5390144576
2635,166220.14549996293
2636,212420.33345303257
2637,192525.6702412664
2638,236299.2080163552
2639,191561.3601774406
2640,158364.92558820327
2641,95159.33407020333
2642,188325.51597901006
2643,138697.7763781396
2644,130177.10898909697
2645,124702.08207050254
2646,121684.20236352767
2647,128344.1804888511
2648,156287.41267102034
2649,143022.70395438952
2650,175022.3858418557
2651,165839.60492214744
2652,340346.76765290264
2653,274965.25898947776
2654,255035.2195797979
2655,331603.2506445475
2656,295948.03794540523
2657,299677.64789827995
2658,270089.5391913183
2659,275139.6250428271
2660,295559.4246653442
2661,317419.93431327166
2662,309246.8836986036
2663,271332.2748157026
2664,278863.5092000419
2665,308022.53142387024
2666,287477.9942492354
2667,156048.94505825333
2668,187749.59022326066
2669,172858.24027987747
2670,272902.59686067805
2671,187749.59022326066
2672,203159.30490226435
2673,212646.35416453207
2674,213064.07135861102
2675,186857.74364964178
2676,196199.7244579527
2677,184992.8330796555
2678,244720.70811100837
2679,273187.3982984427
2680,281367.54764792696
2681,344110.7271540499
2682,303119.8057034346
2683,393325.93707317894
2684,296030.55274875136
2685,312322.2125943664
2686,265590.3375063122
2687,281648.68874323985
2688,243867.30355892217
2689,233185.92614828263
2690,349486.0579390164
2691,185428.56752079903
2692,134951.70312295502
2693,216126.18862338222
2694,133265.04810864347
2695,202174.00550459206
2696,196052.17483353385
2697,197527.60831500022
2698,176643.42968022884
2699,185837.77952610524
2700,168990.99823766577
2701,153880.8801975988
2702,132466.79060060927
2703,188270.35275857567
2704,146195.35105046094
2705,114568.30802860667
2706,108060.16561950397
2707,120424.94970274161
2708,117419.67028675403
2709,90117.4551550422
2710,109212.24012262264
2711,287026.16783579707
2712,322050.9443527834
2713,196508.5773816326
2714,175195.89752934207
2715,166651.35145962497
2716,170260.3588033647
2717,201467.6260418093
2718,252664.57724214366
2719,140447.24980703896
2720,202415.45690326873
2721,130083.72206819494
2722,156677.21155787978
2723,153149.39267099404
2724,108255.98258506309
2725,115965.18221916517
2726,140528.95373093706
2727,182198.05207664132
2728,184189.06448722488
2729,134381.45033214858
2730,131881.7892330059
2731,125742.93180950423
2732,116770.99951829293
2733,153861.53997995018
